EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	09:43:58	4	0.0000	1.7228837927552183	0.15601447224617004	0.7688	0.7685	0.7686	0.6569
2	09:53:58	4	0.0000	0.32546151485291347	0.054901327937841415	0.8889	0.9157	0.9021	0.8354
3	10:01:21	4	0.0000	0.26981686551592354	0.038663093000650406	0.9269	0.9426	0.9347	0.8894
4	10:08:43	4	0.0000	0.2485216212488206	0.032431986182928085	0.9458	0.9571	0.9514	0.9148
5	10:16:06	4	0.0000	0.24192505990702012	0.031122632324695587	0.9542	0.9629	0.9586	0.9287
6	10:23:28	4	0.0000	0.23746000943790582	0.02824694849550724	0.9616	0.9681	0.9649	0.9388
7	10:30:51	4	0.0000	0.23425451303626912	0.02842571586370468	0.9614	0.9714	0.9664	0.9404
