EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	23:05:04	0	0.1000	0.23201862700238735	0.0647052451968193	0.8475	0.8633	0.8553	0.7587
2	23:07:15	0	0.1000	0.06704546266213976	0.04332176595926285	0.9066	0.9033	0.9049	0.8337
3	23:09:35	0	0.1000	0.04892955473836541	0.03215776011347771	0.9254	0.9233	0.9243	0.8698
4	23:11:59	0	0.1000	0.03899596436699716	0.02823294885456562	0.9436	0.9336	0.9386	0.894
5	23:14:22	0	0.1000	0.0341625745058885	0.02522668056190014	0.9404	0.939	0.9397	0.8953
6	23:16:43	0	0.1000	0.029929886321346202	0.024790823459625244	0.9343	0.9462	0.9402	0.896
7	23:19:08	0	0.1000	0.027622498861896525	0.022483447566628456	0.9425	0.9459	0.9442	0.9014
8	23:21:30	0	0.1000	0.02591371609009687	0.022123072296380997	0.9514	0.9457	0.9486	0.9095
9	23:23:53	0	0.1000	0.023599703346523945	0.021487506106495857	0.9527	0.9454	0.949	0.9104
10	23:26:16	0	0.1000	0.02145268446240709	0.020582541823387146	0.9574	0.9528	0.9551	0.9213
11	23:28:39	0	0.1000	0.020680294381020797	0.020146919414401054	0.9587	0.9528	0.9557	0.9202
12	23:31:01	1	0.1000	0.020623032401123065	0.02116428315639496	0.9504	0.9486	0.9495	0.9102
13	23:33:12	0	0.1000	0.018621488543252313	0.021342357620596886	0.9646	0.9529	0.9587	0.9258
14	23:35:36	1	0.1000	0.01730161167424675	0.018148424103856087	0.9556	0.9569	0.9562	0.9232
15	23:37:46	0	0.1000	0.01735932401181165	0.0178234726190567	0.9639	0.9571	0.9605	0.9312
16	23:40:10	1	0.1000	0.01606836669785429	0.01797463931143284	0.9615	0.9564	0.9589	0.9265
17	23:42:21	2	0.1000	0.01597471749217174	0.018037334084510803	0.9605	0.96	0.9603	0.9285
18	23:44:31	3	0.1000	0.014513491842201905	0.018432892858982086	0.9616	0.9588	0.9602	0.9287
19	23:46:42	0	0.1000	0.015095469302555436	0.01730160042643547	0.9625	0.9604	0.9614	0.9319
20	23:49:04	1	0.1000	0.014275521287908245	0.01910220831632614	0.9582	0.9597	0.9589	0.9274
21	23:51:15	2	0.1000	0.013814291910170466	0.018155774101614952	0.9636	0.9585	0.961	0.9302
22	23:53:25	0	0.1000	0.013604699906563291	0.01683920808136463	0.9627	0.9607	0.9617	0.9323
23	23:55:49	0	0.1000	0.012620462234419696	0.017484569922089577	0.9625	0.961	0.9618	0.9324
24	23:58:13	0	0.1000	0.012715636862209674	0.016727333888411522	0.9653	0.9591	0.9622	0.9334
25	00:00:35	0	0.1000	0.012610885132247361	0.01621222496032715	0.9652	0.9607	0.9629	0.9338
26	00:02:59	0	0.1000	0.01234787688443821	0.017374873161315918	0.9624	0.9655	0.9639	0.9358
27	00:05:20	0	0.1000	0.011514229111211898	0.01677236519753933	0.97	0.9659	0.968	0.9429
28	00:07:45	1	0.1000	0.011415308345795372	0.01627279445528984	0.9634	0.9655	0.9644	0.9365
29	00:09:58	2	0.1000	0.011613605173297098	0.015764784067869186	0.9661	0.9641	0.9651	0.9376
30	00:12:07	3	0.1000	0.011374651839145728	0.016355475410819054	0.9667	0.9652	0.9659	0.9385
31	00:14:21	4	0.1000	0.011315079756669748	0.01643010787665844	0.9684	0.9629	0.9657	0.9379
32	00:16:33	1	0.0500	0.010072574282761024	0.016191447153687477	0.9661	0.964	0.9651	0.9378
33	00:18:43	2	0.0500	0.009890079371603546	0.01573496125638485	0.9661	0.9666	0.9663	0.9395
34	00:20:54	3	0.0500	0.008780912235365645	0.016082728281617165	0.9662	0.9654	0.9658	0.9391
35	00:23:05	4	0.0500	0.009011250912053646	0.01599762961268425	0.9663	0.9674	0.9668	0.9405
36	00:25:15	1	0.0250	0.008403008663351001	0.016092199832201004	0.9681	0.9672	0.9677	0.9414
37	00:27:26	2	0.0250	0.0073016946010412385	0.01638336293399334	0.9673	0.9652	0.9663	0.9391
38	00:29:37	3	0.0250	0.007412490803752215	0.01589980721473694	0.9669	0.9674	0.9672	0.9408
39	00:31:47	4	0.0250	0.007493357211143265	0.01604778692126274	0.9657	0.9666	0.9661	0.9392
40	00:33:59	0	0.0125	0.007111165648334309	0.01591174490749836	0.9686	0.9681	0.9684	0.9431
41	00:36:23	0	0.0125	0.007255395593745697	0.015686159953475	0.9693	0.9693	0.9693	0.9444
42	00:38:46	0	0.0125	0.006436249499924161	0.015971312299370766	0.9705	0.9688	0.9696	0.9452
43	00:41:10	1	0.0125	0.007067300843042907	0.015767117962241173	0.9695	0.9691	0.9693	0.9447
44	00:43:24	2	0.0125	0.007015196465690141	0.015809902921319008	0.9688	0.9688	0.9688	0.9434
45	00:45:32	3	0.0125	0.006771764324077269	0.015945998951792717	0.9683	0.9695	0.9689	0.9439
46	00:47:42	4	0.0125	0.006217992069754957	0.016328003257513046	0.9686	0.9685	0.9685	0.9426
47	00:49:54	1	0.0063	0.006318220130412849	0.016291433945298195	0.9684	0.9683	0.9684	0.9426
48	00:52:03	2	0.0063	0.006147009873061535	0.01636531390249729	0.9695	0.9688	0.9691	0.9442
49	00:54:14	0	0.0063	0.006404665285695292	0.016258742660284042	0.9702	0.9693	0.9697	0.945
50	00:56:38	1	0.0063	0.006738907096236392	0.01620117947459221	0.9696	0.9693	0.9695	0.9446
51	00:58:48	2	0.0063	0.006059732373862447	0.016005534678697586	0.9686	0.9693	0.969	0.9441
52	01:00:59	3	0.0063	0.006484160811594002	0.015985844656825066	0.9693	0.9693	0.9693	0.9447
53	01:03:09	4	0.0063	0.006626705936723309	0.01598658412694931	0.9688	0.969	0.9689	0.9441
54	01:05:19	1	0.0031	0.0067016122416010205	0.01603991910815239	0.9688	0.969	0.9689	0.9439
55	01:07:31	2	0.0031	0.006203725377508669	0.01610635779798031	0.9696	0.9693	0.9695	0.9447
56	01:09:44	3	0.0031	0.006367496029017597	0.016099676489830017	0.9695	0.9693	0.9694	0.9444
57	01:11:54	4	0.0031	0.006157306140184533	0.016080766916275024	0.9693	0.9695	0.9694	0.9446
58	01:14:05	1	0.0016	0.005979509969555977	0.016044816002249718	0.9691	0.9693	0.9692	0.9441
59	01:16:16	2	0.0016	0.006400451588052981	0.016024811193346977	0.9692	0.9695	0.9693	0.9443
60	01:18:27	3	0.0016	0.006418417054910278	0.016014164313673973	0.9693	0.9695	0.9694	0.9444
61	01:20:40	4	0.0016	0.006094354727362764	0.01602339930832386	0.9693	0.9695	0.9694	0.9444
62	01:22:50	1	0.0008	0.006374262852001879	0.016026347875595093	0.9693	0.9695	0.9694	0.9444
63	01:25:01	2	0.0008	0.006092667561552669	0.016029711812734604	0.9691	0.9693	0.9692	0.9442
64	01:27:12	3	0.0008	0.005639298164019958	0.016037849709391594	0.9691	0.9693	0.9692	0.9442
65	01:29:21	4	0.0008	0.005932799054240387	0.016041504219174385	0.9693	0.9695	0.9694	0.9446
66	01:31:32	1	0.0004	0.005813086945741144	0.016042636707425117	0.9695	0.9697	0.9696	0.9447
67	01:33:42	2	0.0004	0.005964656399415115	0.01604485884308815	0.969	0.9691	0.9691	0.9441
68	01:35:53	3	0.0004	0.006059368067754309	0.01605943962931633	0.9691	0.9693	0.9692	0.9442
69	01:38:04	4	0.0004	0.006057621977792134	0.016074931249022484	0.9691	0.9693	0.9692	0.9442
70	01:40:17	1	0.0002	0.00578735092193433	0.016073502600193024	0.9693	0.9695	0.9694	0.9444
71	01:42:29	2	0.0002	0.006074867555770369	0.016069091856479645	0.9693	0.9695	0.9694	0.9444
72	01:44:38	3	0.0002	0.006002545164909463	0.016061730682849884	0.9693	0.9695	0.9694	0.9444
73	01:46:50	4	0.0002	0.00564066370292071	0.016071263700723648	0.9693	0.9695	0.9694	0.9444
