EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	21:07:27	4	0.0000	1.3538418241122596	0.12828484177589417	0.6832	0.7692	0.7236	0.5778
2	21:32:12	4	0.0000	0.31819971797990454	0.047664374113082886	0.8974	0.9228	0.9099	0.8495
3	21:57:15	4	0.0000	0.2668110644860237	0.04009891301393509	0.9097	0.9462	0.9276	0.8745
4	22:22:21	4	0.0000	0.25849231984523846	0.03548946604132652	0.9345	0.9586	0.9464	0.9112
5	22:47:19	4	0.0000	0.25307121906371094	0.03298404812812805	0.9489	0.9633	0.956	0.922
6	23:12:21	4	0.0000	0.24332019297790167	0.0314982607960701	0.9615	0.965	0.9633	0.935
7	23:37:24	4	0.0000	0.23608099498201157	0.02799464575946331	0.9622	0.975	0.9686	0.9446
8	00:02:21	4	0.0000	0.2337631676039058	0.0313333161175251	0.9656	0.976	0.9708	0.9489
9	00:27:16	4	0.0000	0.231326769241007	0.03319285064935684	0.9648	0.9697	0.9672	0.9397
10	00:51:53	4	0.0000	0.22948456647812018	0.03439829498529434	0.9614	0.9743	0.9678	0.9422
11	01:16:30	4	0.0000	0.227624818215601	0.03361740708351135	0.9626	0.975	0.9687	0.9439
12	01:41:12	4	0.0000	0.22370034059822702	0.034423839300870895	0.9646	0.976	0.9703	0.9476
13	02:05:52	4	0.0000	0.2246471139027398	0.035611022263765335	0.9715	0.9766	0.974	0.9531
14	02:30:58	4	0.0000	0.22515947785312454	0.03425239771604538	0.9669	0.9766	0.9717	0.9488
15	02:55:38	4	0.0000	0.21876859250853614	0.03741680830717087	0.9697	0.9774	0.9736	0.9526
16	03:20:18	4	0.0000	0.21951067334006533	0.038023680448532104	0.9706	0.9772	0.9739	0.9528
17	03:44:58	4	0.0000	0.22117037635119288	0.041859764605760574	0.9708	0.9752	0.973	0.9511
18	04:09:33	4	0.0000	0.2185314409989149	0.03639150783419609	0.9695	0.9769	0.9732	0.9513
19	04:34:09	4	0.0000	0.2175601120668154	0.04055025428533554	0.9725	0.9752	0.9738	0.9527
20	04:58:47	4	0.0000	0.21666597641660706	0.03973645344376564	0.9694	0.9788	0.9741	0.9532
21	05:23:51	4	0.0000	0.21586791764117116	0.03943771496415138	0.9694	0.9766	0.9729	0.9518
22	05:48:26	4	0.0000	0.2139104443901567	0.03552475571632385	0.9714	0.9774	0.9744	0.9549
23	06:13:28	4	0.0000	0.2130228812573196	0.03656889870762825	0.9702	0.9774	0.9738	0.9526
24	06:38:06	4	0.0000	0.21519442740424669	0.043387271463871	0.9737	0.975	0.9743	0.9538
25	07:02:45	4	0.0000	0.20957671657046686	0.04181600362062454	0.9724	0.9762	0.9743	0.9535
26	07:27:24	4	0.0000	0.2089212237122613	0.04116879031062126	0.9694	0.9762	0.9728	0.9511
27	07:51:59	4	0.0000	0.212883555249648	0.04154055565595627	0.9711	0.9783	0.9747	0.9544
28	08:17:07	4	0.0000	0.21205489902217886	0.04091191291809082	0.9684	0.9767	0.9725	0.9513
29	08:41:50	4	0.0000	0.2117187450560321	0.03963330760598183	0.9699	0.9772	0.9736	0.9529
30	09:06:38	4	0.0000	0.2093520251087774	0.038037631660699844	0.9699	0.9771	0.9735	0.9528
31	09:31:22	4	0.0000	0.2124379744374802	0.03824649006128311	0.9705	0.976	0.9733	0.9521
32	09:56:07	4	0.0000	0.21246420054856077	0.03908032551407814	0.9704	0.9764	0.9734	0.9524
33	10:20:49	4	0.0000	0.21057217308683	0.03961237519979477	0.97	0.9764	0.9732	0.9521
34	10:45:36	4	0.0000	0.20722026877910915	0.039281174540519714	0.9718	0.9786	0.9752	0.9554
35	11:10:54	4	0.0000	0.21053185340274683	0.042442888021469116	0.9717	0.9772	0.9745	0.9539
36	11:35:44	4	0.0000	0.21163860009901955	0.04219947010278702	0.9715	0.9769	0.9742	0.9536
37	12:00:26	4	0.0000	0.21113880340103597	0.04080265760421753	0.9701	0.9774	0.9737	0.9529
38	12:25:13	4	0.0000	0.21066577885283852	0.04091905802488327	0.9696	0.9772	0.9734	0.9521
39	12:49:54	4	0.0000	0.2106073415179611	0.04045878350734711	0.9699	0.9772	0.9736	0.9525
40	13:14:47	4	0.0000	0.20665654093258395	0.04029151797294617	0.9702	0.9776	0.9739	0.9529
