EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:44:44	4	0.0000	3.0345332313061806	0.5946084856987	0.0	0.0	0.0	0.0
2	16:45:45	4	0.0000	0.6217077970032883	0.2993902564048767	0.5031	0.3783	0.4319	0.3047
3	16:46:46	4	0.0000	0.47454557021072863	0.19521039724349976	0.7091	0.708	0.7086	0.6037
4	16:47:49	4	0.0000	0.4082864518858649	0.1501983404159546	0.8428	0.8414	0.8421	0.756
5	16:48:52	4	0.0000	0.35965556059227194	0.1241908073425293	0.8446	0.8619	0.8531	0.7722
6	16:49:55	4	0.0000	0.34567105516583824	0.11159487068653107	0.8392	0.8681	0.8534	0.7691
7	16:50:59	4	0.0000	0.3244255771950633	0.10330480337142944	0.8445	0.8697	0.8569	0.7684
8	16:52:02	4	0.0000	0.3214004785246082	0.09813512861728668	0.8452	0.8744	0.8596	0.7736
9	16:53:07	4	0.0000	0.3151328820820878	0.09550522267818451	0.8506	0.876	0.8631	0.7793
10	16:54:09	4	0.0000	0.31492262378379504	0.09487800300121307	0.8519	0.876	0.8638	0.7804
