EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	11:42:54	4	0.0000	3.4365479892265314	0.6507900357246399	0.0	0.0	0.0	0.0
2	11:49:57	4	0.0000	0.6913320453037836	0.262539267539978	0.4939	0.4672	0.4802	0.3421
3	11:57:02	4	0.0000	0.44265218345216417	0.11338654160499573	0.7929	0.8433	0.8173	0.7092
4	12:04:10	4	0.0000	0.3349067300890529	0.07024012506008148	0.847	0.8885	0.8672	0.7803
5	12:11:18	4	0.0000	0.29136781738232137	0.058524295687675476	0.8841	0.9109	0.8973	0.8309
6	12:18:30	4	0.0000	0.2729343404731837	0.049802880734205246	0.9016	0.9302	0.9157	0.8576
7	12:25:39	4	0.0000	0.2636484145101314	0.040564991533756256	0.9118	0.9426	0.9269	0.8764
8	12:32:48	4	0.0000	0.25422280813818704	0.035871826112270355	0.9325	0.9502	0.9413	0.8999
9	12:39:59	4	0.0000	0.2478404725018186	0.030763966962695122	0.9417	0.9572	0.9494	0.9132
10	12:47:11	4	0.0000	0.24344096258949932	0.029448270797729492	0.9586	0.9621	0.9603	0.9313
11	12:54:24	4	0.0000	0.2391531551714159	0.030242830514907837	0.9587	0.9695	0.9641	0.9392
12	13:01:32	4	0.0000	0.2368242666728671	0.027719441801309586	0.9534	0.9691	0.9612	0.932
13	13:08:41	4	0.0000	0.23383901049448608	0.02688314951956272	0.9629	0.9721	0.9675	0.943
14	13:15:52	4	0.0000	0.2303390157179816	0.03325759246945381	0.9558	0.9681	0.9619	0.9324
15	13:23:00	4	0.0000	0.22859079308043118	0.029469061642885208	0.9647	0.9759	0.9703	0.9476
16	13:30:10	4	0.0000	0.22828051054055382	0.03257032483816147	0.965	0.9731	0.969	0.9443
17	13:37:18	4	0.0000	0.22882118009257144	0.03226498141884804	0.9665	0.9693	0.9679	0.9414
