EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	23:58:08	0	0.1000	0.17231026873962105	0.057867202907800674	0.8854	0.8761	0.8807	0.8003
2	00:01:51	0	0.1000	0.05908974366747611	0.037268031388521194	0.9288	0.9333	0.931	0.8839
3	00:05:35	0	0.1000	0.04111739311844192	0.028682032600045204	0.9214	0.9414	0.9313	0.8814
4	00:09:21	0	0.1000	0.03541515312971336	0.027252351865172386	0.9375	0.9466	0.942	0.9019
5	00:13:06	0	0.1000	0.03079189902388304	0.02618485316634178	0.9491	0.9488	0.949	0.9135
6	00:16:52	0	0.1000	0.027394943216165257	0.022418461740016937	0.9493	0.9547	0.952	0.9186
7	00:20:38	0	0.1000	0.024388806729050604	0.023574093356728554	0.9455	0.9604	0.9529	0.9193
8	00:24:24	0	0.1000	0.02351573500844254	0.01999988779425621	0.9532	0.9588	0.956	0.9256
9	00:28:08	1	0.1000	0.021096177200552117	0.020277706906199455	0.9497	0.9605	0.9551	0.923
10	00:31:50	2	0.1000	0.020427452660165102	0.02276199497282505	0.9482	0.9602	0.9542	0.9219
11	00:35:31	0	0.1000	0.019784647726788843	0.020023616030812263	0.9559	0.9636	0.9597	0.9307
12	00:39:16	0	0.1000	0.018060878259737848	0.01900683343410492	0.9604	0.9624	0.9614	0.9328
13	00:42:59	1	0.1000	0.01672935296888077	0.0209292434155941	0.9538	0.9619	0.9579	0.9274
14	00:46:41	0	0.1000	0.015934851707637195	0.019311338663101196	0.9635	0.9655	0.9645	0.9391
15	00:50:26	0	0.1000	0.01531658322538115	0.01798797771334648	0.961	0.9691	0.9651	0.9395
16	00:54:11	1	0.1000	0.014875003728416531	0.017745066434144974	0.9626	0.9669	0.9647	0.9394
17	00:57:52	2	0.1000	0.013913224293398765	0.019429635256528854	0.9576	0.9685	0.963	0.9368
18	01:01:35	3	0.1000	0.013795620713789744	0.018958680331707	0.9617	0.9666	0.9641	0.9387
19	01:05:18	4	0.1000	0.012669838500619335	0.01924385130405426	0.9611	0.9662	0.9636	0.9367
20	01:09:02	0	0.0500	0.011517783275478614	0.01783669739961624	0.9646	0.9678	0.9662	0.9419
21	01:12:47	1	0.0500	0.009934547821535009	0.017385633662343025	0.9638	0.9683	0.966	0.9407
22	01:16:30	2	0.0500	0.009032960803408591	0.01784915290772915	0.964	0.966	0.965	0.939
23	01:20:11	0	0.0500	0.009091717650202839	0.016895422711968422	0.964	0.9685	0.9662	0.9412
24	01:23:56	0	0.0500	0.008461398881236704	0.017649555578827858	0.9649	0.971	0.968	0.9442
25	01:27:42	0	0.0500	0.007525897960233031	0.017606321722269058	0.9643	0.9735	0.9689	0.9461
26	01:31:27	1	0.0500	0.007988970409362658	0.018315045163035393	0.9629	0.9721	0.9675	0.9436
27	01:35:09	2	0.0500	0.00772532283833795	0.0177900530397892	0.965	0.9693	0.9671	0.943
28	01:38:51	0	0.0500	0.007377861476057003	0.0181373693048954	0.9656	0.9728	0.9692	0.9474
29	01:42:36	1	0.0500	0.006963909941739329	0.018740339204669	0.9638	0.9726	0.9682	0.9447
30	01:46:20	0	0.0500	0.0066041470520543325	0.01785975694656372	0.9682	0.971	0.9696	0.948
31	01:50:03	0	0.0500	0.006894810874289926	0.018075479194521904	0.9674	0.9721	0.9697	0.9476
32	01:53:48	0	0.0500	0.006094050140542446	0.017347151413559914	0.9716	0.9729	0.9723	0.9524
33	01:57:33	1	0.0500	0.006401494269653139	0.017498990520834923	0.9672	0.9707	0.9689	0.9465
34	02:01:16	2	0.0500	0.006713642240783691	0.018337307497859	0.9662	0.9712	0.9687	0.9458
35	02:04:59	3	0.0500	0.005875494134961254	0.018365290015935898	0.9702	0.97	0.9701	0.9487
36	02:08:41	4	0.0500	0.005827515734019697	0.018313704058527946	0.9677	0.97	0.9688	0.9464
37	02:12:23	1	0.0250	0.0053508507463497605	0.01772034913301468	0.9684	0.9735	0.9709	0.9496
38	02:16:05	2	0.0250	0.004749334192006147	0.018046140670776367	0.9668	0.9724	0.9696	0.9476
39	02:19:48	3	0.0250	0.00512140162074021	0.017394140362739563	0.9711	0.9729	0.972	0.9519
40	02:23:30	4	0.0250	0.004456342368172013	0.01780841499567032	0.9685	0.974	0.9712	0.9501
41	02:27:13	1	0.0125	0.0038954635617047626	0.01773945987224579	0.9695	0.9738	0.9716	0.9507
42	02:30:56	2	0.0125	0.00429085571776949	0.017913566902279854	0.9706	0.9736	0.9721	0.9516
43	02:34:37	3	0.0125	0.0043362801279036925	0.017916364595294	0.9698	0.9733	0.9715	0.9508
44	02:38:19	4	0.0125	0.003964565756631683	0.017892396077513695	0.9695	0.974	0.9717	0.951
45	02:42:02	1	0.0063	0.003716255161607429	0.017829393967986107	0.9706	0.9738	0.9722	0.9521
46	02:45:45	0	0.0063	0.003815918487679603	0.017909815534949303	0.9706	0.9741	0.9724	0.9526
47	02:49:29	0	0.0063	0.003547808411650189	0.017923900857567787	0.9718	0.9731	0.9724	0.9527
48	02:53:14	0	0.0063	0.0037083688216315597	0.017880722880363464	0.9715	0.9745	0.973	0.9536
49	02:57:01	1	0.0063	0.0036814240969898406	0.017979290336370468	0.9708	0.9741	0.9725	0.9526
50	03:00:43	2	0.0063	0.003779355495511941	0.01796981506049633	0.9706	0.9741	0.9724	0.9521
51	03:04:25	3	0.0063	0.0038313363726817785	0.018006684258580208	0.9713	0.9741	0.9727	0.9531
52	03:08:08	4	0.0063	0.0036974117620628298	0.017943361774086952	0.9704	0.9736	0.972	0.9518
53	03:11:51	1	0.0031	0.0033514080359703614	0.017946962267160416	0.9709	0.9735	0.9722	0.9521
54	03:15:34	2	0.0031	0.00342251969311897	0.017949452623724937	0.971	0.9745	0.9727	0.9533
55	03:19:15	3	0.0031	0.003621081850758871	0.01792953349649906	0.971	0.974	0.9725	0.9528
56	03:22:57	4	0.0031	0.0035397436896232822	0.01799519546329975	0.9713	0.9736	0.9725	0.9528
57	03:26:39	1	0.0016	0.003517697405602554	0.0179827269166708	0.9713	0.974	0.9726	0.9529
58	03:30:21	2	0.0016	0.0036666346033038203	0.018022015690803528	0.9713	0.9736	0.9725	0.9526
59	03:34:05	3	0.0016	0.0036159469960040046	0.01801910251379013	0.9699	0.9736	0.9718	0.9513
60	03:37:47	4	0.0016	0.0034625376212842267	0.01804112084209919	0.9713	0.9738	0.9725	0.9528
61	03:41:28	1	0.0008	0.0034771680769468223	0.0180097296833992	0.9715	0.9738	0.9726	0.9529
62	03:45:11	2	0.0008	0.003552956355477631	0.01803988590836525	0.9713	0.9736	0.9725	0.9526
63	03:48:53	3	0.0008	0.0035375800543431977	0.01802343688905239	0.9713	0.9738	0.9725	0.9528
64	03:52:36	4	0.0008	0.003450763710920746	0.018028223887085915	0.9715	0.9738	0.9726	0.9529
65	03:56:18	1	0.0004	0.003358295088962919	0.018039558082818985	0.9713	0.9738	0.9725	0.9528
66	04:00:00	2	0.0004	0.003463479455347205	0.018052469938993454	0.9708	0.9736	0.9722	0.9521
67	04:03:44	3	0.0004	0.0034092186470666068	0.01805945485830307	0.971	0.974	0.9725	0.9526
68	04:07:26	4	0.0004	0.0037259672534589177	0.018070193007588387	0.9705	0.974	0.9722	0.9521
69	04:11:07	1	0.0002	0.0035479220433333497	0.01806768774986267	0.9705	0.974	0.9722	0.9521
70	04:14:50	2	0.0002	0.003265741793447099	0.01805797405540943	0.9706	0.974	0.9723	0.9523
71	04:18:32	3	0.0002	0.003483281021337377	0.018047310411930084	0.9708	0.974	0.9724	0.9525
72	04:22:13	4	0.0002	0.0035635629058993223	0.018042728304862976	0.9708	0.974	0.9724	0.9525
