EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	11:15:18	4	0.0000	1.2452954938961256	0.12150677293539047	0.7186	0.7899	0.7526	0.6161
2	11:39:50	4	0.0000	0.3079516400744154	0.04957897216081619	0.8963	0.9341	0.9148	0.8564
3	12:04:30	4	0.0000	0.2639009589687155	0.03794371336698532	0.9238	0.9466	0.935	0.8888
4	12:29:21	4	0.0000	0.2549260314094748	0.03845294937491417	0.941	0.9545	0.9477	0.9061
5	12:54:07	4	0.0000	0.24611396647476777	0.03537509962916374	0.9604	0.9654	0.9629	0.9335
6	13:18:54	4	0.0000	0.2415070614129509	0.029858164489269257	0.9605	0.9726	0.9665	0.9402
7	13:43:39	4	0.0000	0.23322739721629113	0.03175165131688118	0.9637	0.9698	0.9667	0.9399
8	14:08:22	4	0.0000	0.23277462372656543	0.03157655522227287	0.9688	0.9745	0.9716	0.9499
9	14:33:02	4	0.0000	0.2302151815701173	0.03523799031972885	0.9635	0.9741	0.9688	0.9434
10	14:57:30	4	0.0000	0.22851899566153694	0.0337832011282444	0.9674	0.9759	0.9716	0.9487
11	15:22:00	4	0.0000	0.22963948050781613	0.031558964401483536	0.9697	0.9764	0.973	0.9507
12	15:46:43	4	0.0000	0.22427197386480285	0.03669183328747749	0.9703	0.9729	0.9716	0.9483
13	16:11:13	4	0.0000	0.22296594030703765	0.03831896930932999	0.9699	0.9731	0.9715	0.9479
14	16:35:45	4	0.0000	0.21956914594274327	0.034654535353183746	0.9698	0.9759	0.9728	0.95
15	17:00:14	4	0.0000	0.2211639400659843	0.03484518453478813	0.9719	0.9776	0.9747	0.9538
16	17:24:53	4	0.0000	0.21983338943484568	0.03746265172958374	0.971	0.9759	0.9734	0.9521
17	17:49:19	4	0.0000	0.21976851761348326	0.035356540232896805	0.9721	0.9797	0.9759	0.9563
18	18:13:57	4	0.0000	0.21611035105059914	0.039238568395376205	0.9703	0.9747	0.9725	0.9498
19	18:38:17	4	0.0000	0.2164936997966202	0.03863511607050896	0.9706	0.9772	0.9739	0.9528
20	19:02:43	4	0.0000	0.2150264286164075	0.03831285238265991	0.9712	0.9767	0.974	0.9531
21	19:27:18	4	0.0000	0.21604080245383295	0.03802865371108055	0.9741	0.9772	0.9756	0.9563
22	19:51:45	4	0.0000	0.2171861072245264	0.03865654021501541	0.9721	0.9795	0.9758	0.9566
23	20:16:17	4	0.0000	0.21609546355366255	0.03820624202489853	0.9722	0.9781	0.9752	0.9554
24	20:40:45	4	0.0000	0.21390054945175324	0.041703831404447556	0.9712	0.9766	0.9739	0.9534
25	21:05:12	4	0.0000	0.21261416763494473	0.03916212171316147	0.9721	0.9778	0.9749	0.9546
26	21:29:38	4	0.0000	0.21300305343107145	0.03943811357021332	0.9741	0.9785	0.9763	0.957
27	21:54:20	4	0.0000	0.21121299458939144	0.04159776121377945	0.973	0.9764	0.9747	0.9542
28	22:18:46	4	0.0000	0.21506592511216907	0.04089448228478432	0.9754	0.9762	0.9758	0.9564
29	22:43:11	4	0.0000	0.21350358750029186	0.04022705927491188	0.9719	0.9772	0.9746	0.9541
30	23:07:33	4	0.0000	0.209676287338909	0.03980273753404617	0.9752	0.9767	0.976	0.9571
31	23:31:57	4	0.0000	0.2134099749003222	0.040859024971723557	0.974	0.9769	0.9755	0.9558
32	23:56:20	4	0.0000	0.21213678367023384	0.04090125858783722	0.9749	0.9771	0.976	0.9569
33	00:20:48	4	0.0000	0.21274402590331065	0.03889509662985802	0.9741	0.9781	0.9761	0.957
34	00:45:10	4	0.0000	0.21008113488754562	0.04011530056595802	0.9734	0.9779	0.9757	0.9567
35	01:09:36	4	0.0000	0.2141412327596816	0.04062245786190033	0.9749	0.9776	0.9762	0.9576
36	01:34:03	4	0.0000	0.21194265544860452	0.04088783264160156	0.9747	0.9774	0.9761	0.9571
37	01:58:31	4	0.0000	0.21288656445126727	0.041478414088487625	0.9731	0.9774	0.9752	0.9557
38	02:23:00	4	0.0000	0.21121104744112293	0.04086737334728241	0.973	0.9771	0.9751	0.9555
39	02:47:20	4	0.0000	0.20983167501938602	0.041431158781051636	0.9736	0.9774	0.9755	0.956
40	03:11:44	4	0.0000	0.2100793603726958	0.041387155652046204	0.9732	0.9772	0.9752	0.9557
