EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
52	10:31:34	0	0.0063	0.006001643942825244	0.01696070283651352	0.9703	0.9691	0.9697	0.9458
53	10:33:42	1	0.0063	0.006413102142724095	0.016879461705684662	0.9701	0.9691	0.9696	0.9457
54	10:35:50	0	0.0063	0.0061278603018586186	0.01703285425901413	0.9702	0.9693	0.9697	0.9458
55	10:38:11	0	0.0063	0.005877395532471007	0.017084157094359398	0.9707	0.9697	0.9702	0.9467
56	10:40:34	1	0.0063	0.006013137844515649	0.01696612685918808	0.9703	0.9693	0.9698	0.9462
57	10:42:44	2	0.0063	0.006029861017662572	0.017053276300430298	0.9707	0.9695	0.9701	0.9466
58	10:44:55	3	0.0063	0.005777872245067194	0.016866229474544525	0.9708	0.9695	0.9702	0.9466
59	10:47:05	0	0.0063	0.005904170730157853	0.016949672251939774	0.9705	0.9698	0.9702	0.9468
60	10:49:29	1	0.0063	0.0064317689152184375	0.016955319792032242	0.9705	0.9695	0.97	0.9462
61	10:51:40	2	0.0063	0.005979628516451043	0.016902681440114975	0.97	0.97	0.97	0.9464
62	10:53:51	0	0.0063	0.0057780888553032594	0.016973169520497322	0.9703	0.9702	0.9703	0.9468
63	10:56:12	0	0.0063	0.006146560751502107	0.017007265239953995	0.9712	0.9705	0.9709	0.9478
64	10:58:35	1	0.0063	0.005879821876232369	0.016988568007946014	0.9697	0.97	0.9698	0.946
65	11:00:44	0	0.0063	0.005745292404871166	0.017050720751285553	0.971	0.9707	0.9709	0.948
66	11:03:07	1	0.0063	0.00557908527098364	0.016988376155495644	0.9705	0.9703	0.9704	0.947
67	11:05:16	2	0.0063	0.005856034240559338	0.016879381611943245	0.9698	0.9698	0.9698	0.946
68	11:07:26	3	0.0063	0.006017960373181249	0.016918504610657692	0.9703	0.9703	0.9703	0.9468
69	11:09:34	4	0.0063	0.0056865292291298965	0.017048845067620277	0.97	0.9695	0.9697	0.946
70	11:11:45	1	0.0031	0.005478844501762694	0.017071984708309174	0.97	0.9702	0.9701	0.9468
71	11:13:55	2	0.0031	0.0051703996915174995	0.017076024785637856	0.9702	0.9709	0.9705	0.9477
72	11:16:03	3	0.0031	0.005421648920577769	0.017066597938537598	0.9707	0.9705	0.9706	0.9478
73	11:18:12	4	0.0031	0.00523835647922038	0.017152147367596626	0.97	0.9698	0.9699	0.9465
74	11:20:22	1	0.0016	0.005944943325965646	0.017164619639515877	0.9698	0.9697	0.9697	0.9462
75	11:22:31	2	0.0016	0.005719534131124993	0.017151106148958206	0.9697	0.9698	0.9697	0.946
76	11:24:41	3	0.0016	0.0055709175307177205	0.017103640362620354	0.9698	0.9703	0.9701	0.947
77	11:26:51	4	0.0016	0.005779078888923533	0.01712202839553356	0.9693	0.97	0.9697	0.946
78	11:28:59	1	0.0008	0.005797938747600598	0.017123941332101822	0.9695	0.9702	0.9698	0.9464
79	11:31:08	2	0.0008	0.005463033177968894	0.01714172586798668	0.9695	0.9703	0.9699	0.9467
80	11:33:18	3	0.0008	0.005627191858719612	0.017128799110651016	0.9697	0.9703	0.97	0.9465
81	11:35:27	4	0.0008	0.0052173022234411615	0.017164291813969612	0.9693	0.97	0.9697	0.9459
82	11:37:36	1	0.0004	0.005795597020210215	0.017153317108750343	0.9693	0.9695	0.9694	0.9454
83	11:39:46	2	0.0004	0.00549463726403233	0.017147429287433624	0.9691	0.9691	0.9691	0.945
84	11:41:55	3	0.0004	0.00530273099772923	0.017166921868920326	0.9691	0.9693	0.9692	0.9452
85	11:44:03	4	0.0004	0.005717982227716708	0.017175503075122833	0.9693	0.9691	0.9692	0.9452
86	11:46:15	1	0.0002	0.005976176503693941	0.017164090648293495	0.9693	0.9691	0.9692	0.9452
87	11:48:23	2	0.0002	0.005702851132384602	0.017160682007670403	0.9693	0.9691	0.9692	0.9452
88	11:50:32	3	0.0002	0.005241293156306991	0.0171547569334507	0.9693	0.9691	0.9692	0.9452
89	11:52:42	4	0.0002	0.005531654122922998	0.01714649237692356	0.9695	0.9691	0.9693	0.9454
