EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	00:27:58	0	0.1000	0.15122926614686155	0.054763976484537125	0.8698	0.8807	0.8752	0.7883
2	00:32:32	0	0.1000	0.05366534623314858	0.04658183455467224	0.936	0.8974	0.9163	0.855
3	00:37:10	0	0.1000	0.038226984535252875	0.029084114357829094	0.9504	0.9348	0.9426	0.901
4	00:41:47	0	0.1000	0.030465194034895317	0.024328898638486862	0.9435	0.944	0.9437	0.9045
5	00:46:23	0	0.1000	0.02610649539522998	0.023474467918276787	0.9607	0.9436	0.9521	0.9162
6	00:51:00	0	0.1000	0.023839865388437787	0.02288234420120716	0.9557	0.951	0.9533	0.9195
7	00:55:36	0	0.1000	0.021181230109984312	0.021744700148701668	0.9612	0.9567	0.959	0.93
8	01:00:13	1	0.1000	0.019159346705919393	0.019818708300590515	0.9569	0.9571	0.957	0.9256
9	01:04:47	2	0.1000	0.017773892698561146	0.020379168912768364	0.9544	0.9604	0.9574	0.9259
10	01:09:23	3	0.1000	0.017115278308414184	0.021732795983552933	0.9618	0.9554	0.9586	0.9261
11	01:13:56	0	0.1000	0.016012691032257435	0.019665779545903206	0.9633	0.9595	0.9614	0.9333
12	01:18:32	0	0.1000	0.0146870356692045	0.020197683945298195	0.9677	0.9564	0.962	0.9332
13	01:23:09	0	0.1000	0.013248101448787698	0.019485315307974815	0.9673	0.9622	0.9647	0.9377
14	01:27:46	1	0.1000	0.012027668329346769	0.020045757293701172	0.964	0.964	0.964	0.9372
15	01:32:21	0	0.1000	0.01198932140083623	0.020134810358285904	0.9694	0.9628	0.9661	0.9399
16	01:37:00	1	0.1000	0.011919905415664985	0.018424436450004578	0.9664	0.9655	0.9659	0.941
17	01:41:36	2	0.1000	0.010259839132768258	0.019189871847629547	0.9639	0.9672	0.9656	0.9402
18	01:46:09	0	0.1000	0.01037989992513032	0.01953970082104206	0.9724	0.9662	0.9693	0.9457
19	01:50:48	1	0.1000	0.00940819625103608	0.01915094442665577	0.9673	0.969	0.9681	0.9453
20	01:55:21	2	0.1000	0.009487189962358034	0.021514009684324265	0.9663	0.9645	0.9654	0.9407
21	01:59:55	3	0.1000	0.009287500291156573	0.019044488668441772	0.9643	0.9672	0.9657	0.9419
22	02:04:30	4	0.1000	0.008480330313481815	0.02086600475013256	0.9688	0.9691	0.969	0.9457
23	02:09:06	0	0.0500	0.008561838922142144	0.01920289359986782	0.9705	0.9688	0.9696	0.948
24	02:13:41	0	0.0500	0.008190944702891155	0.018406350165605545	0.9725	0.969	0.9707	0.9501
25	02:18:18	1	0.0500	0.007072443836545596	0.019345320761203766	0.9695	0.9698	0.9697	0.9476
26	02:22:55	2	0.0500	0.00714619195724204	0.019350042566657066	0.967	0.9655	0.9663	0.9418
27	02:27:27	0	0.0500	0.006835239956680943	0.0193320345133543	0.9719	0.9717	0.9718	0.952
28	02:32:03	1	0.0500	0.006897047020715433	0.019182145595550537	0.9694	0.9709	0.9701	0.9477
29	02:36:40	0	0.0500	0.006746849449574335	0.01872876100242138	0.974	0.9697	0.9718	0.95
30	02:41:17	1	0.0500	0.00643534747630004	0.019933555275201797	0.9697	0.9698	0.9697	0.9476
31	02:45:51	2	0.0500	0.00596497960669673	0.019902879372239113	0.971	0.9697	0.9703	0.9487
32	02:50:26	3	0.0500	0.005181037752047073	0.02014114148914814	0.9692	0.97	0.9696	0.9478
33	02:55:00	4	0.0500	0.005561167122828028	0.020020607858896255	0.9705	0.9712	0.9709	0.9496
34	02:59:38	0	0.0250	0.005945342001611262	0.019090769812464714	0.9736	0.9712	0.9724	0.9514
35	03:04:17	1	0.0250	0.005313901916122354	0.01865045726299286	0.9724	0.9722	0.9723	0.9519
36	03:08:51	2	0.0250	0.005396832426644705	0.01865140162408352	0.9718	0.9728	0.9723	0.9521
37	03:13:25	3	0.0250	0.005168288300362919	0.01901669055223465	0.9726	0.9721	0.9723	0.9524
38	03:18:00	0	0.0250	0.0050487351439350596	0.019414903596043587	0.9724	0.9724	0.9724	0.9529
39	03:22:37	1	0.0250	0.0049256737685592945	0.01964200660586357	0.9717	0.9707	0.9712	0.9502
40	03:27:11	2	0.0250	0.0045142148917398685	0.02082056552171707	0.9723	0.969	0.9706	0.9489
41	03:31:48	3	0.0250	0.004789828191749173	0.019277581945061684	0.9699	0.9719	0.9709	0.9495
42	03:36:22	0	0.0250	0.004361515164835468	0.019202392548322678	0.9735	0.9743	0.9739	0.9547
43	03:41:00	1	0.0250	0.0039901138888127794	0.019765516743063927	0.9728	0.9736	0.9732	0.9541
44	03:45:34	2	0.0250	0.00402132449278931	0.019800327718257904	0.9699	0.9721	0.971	0.9504
45	03:50:13	3	0.0250	0.004192949570732536	0.02051643095910549	0.9722	0.9702	0.9712	0.9502
46	03:54:47	4	0.0250	0.004185851355091251	0.02008988708257675	0.9709	0.9719	0.9714	0.9508
47	03:59:23	1	0.0125	0.00441183083397562	0.01930762454867363	0.9719	0.9728	0.9723	0.9524
48	04:03:58	2	0.0125	0.004489039334797189	0.0193792674690485	0.9738	0.9731	0.9734	0.9542
49	04:08:31	3	0.0125	0.0043299628549819495	0.01929584890604019	0.9736	0.9721	0.9728	0.9525
50	04:13:04	4	0.0125	0.004206839972548328	0.019339947029948235	0.9713	0.9733	0.9723	0.9523
51	04:17:41	0	0.0063	0.004086398033342799	0.0193242859095335	0.9743	0.9736	0.974	0.955
52	04:22:18	1	0.0063	0.004232192811133287	0.0194324292242527	0.9738	0.9738	0.9738	0.955
53	04:26:53	2	0.0063	0.004221736958794973	0.019491754472255707	0.9729	0.9735	0.9732	0.9537
54	04:31:28	3	0.0063	0.004139680751987708	0.019412534311413765	0.9733	0.9733	0.9733	0.9537
55	04:36:03	4	0.0063	0.004123603606307948	0.01953168585896492	0.9728	0.9726	0.9727	0.9524
56	04:40:38	1	0.0031	0.004107421574298828	0.019277147948741913	0.9734	0.9731	0.9733	0.9539
57	04:45:14	2	0.0031	0.0037191517849517767	0.01936621032655239	0.9734	0.9731	0.9733	0.9544
58	04:49:48	3	0.0031	0.004033373042011889	0.019411757588386536	0.9733	0.9729	0.9731	0.9539
59	04:54:23	4	0.0031	0.004218651412642027	0.01935485750436783	0.9731	0.9729	0.973	0.9539
60	04:58:57	1	0.0016	0.004278296578883942	0.019264886155724525	0.974	0.9735	0.9737	0.9545
61	05:03:33	0	0.0016	0.004204450232226928	0.019311996176838875	0.9743	0.9736	0.974	0.9553
62	05:08:06	1	0.0016	0.0045132809922031865	0.019335297867655754	0.9743	0.9736	0.974	0.9553
63	05:12:41	2	0.0016	0.003869269084169907	0.01932073011994362	0.9734	0.9733	0.9734	0.9542
64	05:17:17	3	0.0016	0.003970077067013739	0.019370244815945625	0.9736	0.9735	0.9735	0.9545
65	05:21:52	4	0.0016	0.004057581918820195	0.019396329298615456	0.9738	0.9733	0.9735	0.9544
66	05:26:27	1	0.0008	0.0038344601435599474	0.019341398030519485	0.9738	0.9735	0.9736	0.9544
67	05:31:05	2	0.0008	0.004022924313372365	0.0193430595099926	0.9738	0.9735	0.9736	0.9544
68	05:35:41	3	0.0008	0.004358581127593402	0.019362300634384155	0.974	0.9735	0.9737	0.9545
69	05:40:15	4	0.0008	0.0042696906874138876	0.01936493068933487	0.9741	0.9735	0.9738	0.9547
70	05:44:52	1	0.0004	0.0042033099770902955	0.019310927018523216	0.9741	0.9736	0.9739	0.9549
71	05:49:27	2	0.0004	0.004170958770479631	0.019308334216475487	0.9741	0.9736	0.9739	0.9549
72	05:54:02	3	0.0004	0.004058821326577404	0.01932009868323803	0.9743	0.9736	0.974	0.955
73	05:58:36	4	0.0004	0.003666374443507307	0.019312245771288872	0.9736	0.9736	0.9736	0.9545
74	06:03:14	1	0.0002	0.004423968458391216	0.019325867295265198	0.9743	0.9736	0.974	0.955
75	06:07:50	2	0.0002	0.004174496642547708	0.019326379522681236	0.974	0.9735	0.9737	0.9547
76	06:12:25	3	0.0002	0.003984405547347077	0.019324563443660736	0.9741	0.9736	0.9739	0.9549
77	06:17:02	4	0.0002	0.0043248429426196704	0.01931772194802761	0.974	0.9736	0.9738	0.9549
