EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:15:55	4	0.0000	1.5551822668596706	0.1322687268257141	0.7806	0.8311	0.805	0.6934
2	16:23:02	4	0.0000	0.3163515312289101	0.05510910600423813	0.8921	0.9164	0.9041	0.8405
3	16:30:10	4	0.0000	0.26621147191468897	0.03693752363324165	0.9241	0.9504	0.937	0.8935
4	16:37:19	4	0.0000	0.25291576710906255	0.03184790164232254	0.9447	0.9595	0.952	0.9177
5	16:44:27	4	0.0000	0.24174668166102703	0.029361344873905182	0.9588	0.9671	0.9629	0.9367
6	16:51:34	4	0.0000	0.23486356155049376	0.026735294610261917	0.9604	0.971	0.9657	0.9399
7	16:58:42	4	0.0000	0.23312767720090194	0.02745809219777584	0.9597	0.9719	0.9657	0.9392
8	17:05:50	4	0.0000	0.22962282305491358	0.03214715048670769	0.9626	0.9707	0.9666	0.9405
9	17:12:58	4	0.0000	0.22820065172280535	0.030679786577820778	0.9638	0.9721	0.9679	0.9438
10	17:20:05	4	0.0000	0.22674537358389624	0.030236992985010147	0.9687	0.9716	0.9701	0.9458
11	17:27:13	4	0.0000	0.22482469923242485	0.031092055141925812	0.9683	0.9726	0.9704	0.947
12	17:34:20	4	0.0000	0.22442227639673928	0.03114192746579647	0.9661	0.9735	0.9698	0.9459
13	17:41:24	4	0.0000	0.22217585577355836	0.030431784689426422	0.9682	0.9759	0.972	0.9494
14	17:48:32	4	0.0000	0.22047216151236215	0.031902704387903214	0.9674	0.9785	0.9729	0.9514
15	17:55:40	4	0.0000	0.21982490885139574	0.032762311398983	0.9652	0.976	0.9706	0.9467
16	18:02:45	4	0.0000	0.2207294225934151	0.033672742545604706	0.968	0.9759	0.9719	0.95
17	18:09:50	4	0.0000	0.22193546580185866	0.032971978187561035	0.9694	0.9729	0.9712	0.9483
18	18:16:55	4	0.0000	0.2182243448418338	0.03274114057421684	0.9689	0.9764	0.9726	0.95
19	18:24:00	4	0.0000	0.2169984264385341	0.03609812259674072	0.967	0.9743	0.9706	0.9466
20	18:31:06	4	0.0000	0.21512769251532193	0.03647618368268013	0.9649	0.9755	0.9702	0.9454
21	18:38:11	4	0.0000	0.2141018517313352	0.03802007809281349	0.9698	0.9738	0.9718	0.9488
22	18:45:18	4	0.0000	0.21579582589766064	0.03684631735086441	0.9652	0.976	0.9706	0.947
23	18:52:23	4	0.0000	0.21608038198917834	0.03709891811013222	0.9619	0.9743	0.9681	0.942
24	18:59:27	4	0.0000	0.21239101570034752	0.038520414382219315	0.9647	0.9759	0.9703	0.9459
25	19:06:34	4	0.0000	0.21544242957812224	0.03720701485872269	0.9657	0.9757	0.9707	0.9466
26	19:13:39	4	0.0000	0.21434705830253295	0.03754720836877823	0.9663	0.9772	0.9717	0.9486
27	19:20:45	4	0.0000	0.21085700118887432	0.03719498962163925	0.9654	0.9769	0.9711	0.9483
28	19:27:51	4	0.0000	0.21138661621138388	0.039194200187921524	0.969	0.9743	0.9716	0.949
29	19:34:57	4	0.0000	0.2117934394349618	0.039450377225875854	0.9649	0.9771	0.971	0.9477
30	19:42:03	4	0.0000	0.21266097109918877	0.038979507982730865	0.966	0.976	0.971	0.9478
31	19:49:07	4	0.0000	0.21408278439401304	0.03983892872929573	0.9674	0.9755	0.9714	0.9485
32	19:56:12	4	0.0000	0.20987577040742225	0.039422955363988876	0.966	0.9748	0.9704	0.9468
33	20:03:16	4	0.0000	0.2115650312897277	0.04051845520734787	0.9675	0.9748	0.9711	0.9485
34	20:10:18	4	0.0000	0.20868296581864645	0.04107953608036041	0.9672	0.976	0.9716	0.949
35	20:17:20	4	0.0000	0.21038776417933955	0.040203310549259186	0.9679	0.9762	0.972	0.9502
36	20:24:23	4	0.0000	0.2102846593455076	0.040209993720054626	0.967	0.975	0.971	0.948
37	20:31:27	4	0.0000	0.21449981661854123	0.04115629941225052	0.9682	0.9759	0.972	0.9497
38	20:38:30	4	0.0000	0.20983580053718587	0.0405886135995388	0.967	0.9764	0.9717	0.9492
39	20:45:33	4	0.0000	0.21081618306806713	0.040238600224256516	0.9679	0.9771	0.9725	0.9507
40	20:52:34	4	0.0000	0.20834436124678124	0.04028742015361786	0.9682	0.9769	0.9725	0.9508
