EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:41:19	4	0.0000	1.5197577622119764	0.23461110889911652	0.4783	0.619	0.5396	0.3808
2	17:27:10	4	0.0000	0.3855743712728456	0.06775662302970886	0.8174	0.8649	0.8404	0.7369
3	18:13:50	4	0.0000	0.2874620193682257	0.05036364868283272	0.8934	0.9262	0.9095	0.848
4	19:00:27	4	0.0000	0.26501171536750506	0.04370090365409851	0.9049	0.945	0.9245	0.8711
5	19:47:17	4	0.0000	0.2563521583560903	0.04196430370211601	0.9316	0.9467	0.9391	0.8946
6	20:33:42	4	0.0000	0.24573316553868113	0.03768535330891609	0.9531	0.964	0.9585	0.9257
7	21:20:12	4	0.0000	0.24034412899130833	0.03192580118775368	0.9584	0.9698	0.9641	0.9367
8	22:06:36	4	0.0000	0.23596345813742023	0.0331433042883873	0.9628	0.9722	0.9675	0.9431
9	22:53:05	4	0.0000	0.23568979676872304	0.032372452318668365	0.9675	0.9762	0.9719	0.95
10	23:39:32	4	0.0000	0.23208173082332292	0.0330529548227787	0.9687	0.9764	0.9725	0.9524
11	00:25:49	4	0.0000	0.22970517608123148	0.03301270306110382	0.9645	0.974	0.9692	0.9439
12	01:11:38	4	0.0000	0.22930641676058933	0.032404083758592606	0.9668	0.9793	0.973	0.9524
13	01:58:00	4	0.0000	0.2252079074814891	0.03793816640973091	0.9666	0.979	0.9728	0.9509
14	02:43:47	4	0.0000	0.22272204673736748	0.030461257323622704	0.9754	0.9772	0.9763	0.9568
15	03:30:07	4	0.0000	0.22363940615272415	0.03578616678714752	0.9723	0.9785	0.9753	0.9559
16	04:16:14	4	0.0000	0.22416365563191978	0.03412263095378876	0.9722	0.9776	0.9749	0.9541
17	05:02:05	4	0.0000	0.22238357171876347	0.036683522164821625	0.9679	0.9776	0.9727	0.9502
18	05:48:04	4	0.0000	0.2235912411026863	0.037375420331954956	0.9692	0.9755	0.9723	0.9501
19	06:34:04	4	0.0000	0.21490588727581736	0.0369076170027256	0.9684	0.9774	0.9729	0.951
20	07:20:15	4	0.0000	0.21551249686335336	0.03737499192357063	0.9749	0.9774	0.9762	0.9576
21	08:06:19	4	0.0000	0.2170025940713943	0.03849078714847565	0.9731	0.9788	0.9759	0.9572
22	08:52:07	4	0.0000	0.21709978371391023	0.03637803718447685	0.9748	0.9785	0.9766	0.9581
23	09:38:33	4	0.0000	0.21609911421364064	0.03900418058037758	0.9763	0.9795	0.9779	0.9609
24	10:25:00	4	0.0000	0.21613837548664902	0.037795230746269226	0.9711	0.9797	0.9754	0.9561
25	11:10:55	4	0.0000	0.21422062140867992	0.04127389192581177	0.9735	0.9769	0.9752	0.956
26	11:57:02	4	0.0000	0.21647947228710313	0.037837568670511246	0.9724	0.9793	0.9759	0.9569
27	12:43:12	4	0.0000	0.21321450442472087	0.043128035962581635	0.9744	0.9771	0.9757	0.9565
28	13:29:16	4	0.0000	0.21109062703403703	0.04205244034528732	0.9761	0.9774	0.9767	0.9584
29	14:15:21	4	0.0000	0.21341089720175369	0.03699250519275665	0.9738	0.981	0.9774	0.96
30	15:01:27	4	0.0000	0.20863396253870803	0.04088957980275154	0.9741	0.979	0.9765	0.9586
31	15:47:39	4	0.0000	0.20889539954306668	0.03810834884643555	0.9743	0.98	0.9771	0.9595
32	16:33:34	4	0.0000	0.2125351165195383	0.04142734780907631	0.9726	0.9781	0.9753	0.9562
33	17:19:45	4	0.0000	0.21098485615592413	0.043718256056308746	0.9732	0.9766	0.9749	0.9552
34	18:05:31	4	0.0000	0.21313062950561154	0.04247133061289787	0.9724	0.9785	0.9754	0.9567
35	18:51:43	4	0.0000	0.21085321193303364	0.04272079095244408	0.9744	0.9786	0.9765	0.9583
36	19:37:43	4	0.0000	0.2124788913704414	0.042595215141773224	0.9744	0.979	0.9767	0.9585
37	20:23:50	4	0.0000	0.20961350451420632	0.04274332895874977	0.9738	0.9786	0.9762	0.9577
38	21:09:38	4	0.0000	0.20794766812495133	0.04313035309314728	0.9734	0.9795	0.9765	0.9583
39	21:55:44	4	0.0000	0.21168648902363538	0.042696304619312286	0.9738	0.9786	0.9762	0.9578
40	22:42:03	4	0.0000	0.21066284443713015	0.04255972057580948	0.9736	0.9788	0.9762	0.9578
