EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:29:42	0	0.1000	0.16514240770689673	0.06058883294463158	0.8697	0.8695	0.8696	0.7812
2	04:33:24	0	0.1000	0.0590187955079022	0.03688995912671089	0.9197	0.9266	0.9231	0.8689
3	04:37:09	0	0.1000	0.04247851239697987	0.029012884944677353	0.9455	0.9398	0.9427	0.9015
4	04:40:55	1	0.1000	0.03487304497998029	0.027050094678997993	0.9396	0.9419	0.9408	0.9011
5	04:44:36	2	0.1000	0.030473018694064578	0.027171242982149124	0.9426	0.9421	0.9423	0.9039
6	04:48:19	0	0.1000	0.02651156246091348	0.022286467254161835	0.951	0.9528	0.9519	0.9172
7	04:52:05	0	0.1000	0.024301124479769367	0.022408297285437584	0.9533	0.9543	0.9538	0.9225
8	04:55:49	0	0.1000	0.02202973647926325	0.023633159697055817	0.9581	0.9528	0.9554	0.9226
9	04:59:34	0	0.1000	0.021658615228310935	0.01902473345398903	0.9568	0.9633	0.9601	0.9313
10	05:03:20	1	0.1000	0.02042709647522553	0.020274939015507698	0.9547	0.9631	0.9589	0.929
11	05:07:00	2	0.1000	0.018108010735926983	0.021321076899766922	0.9609	0.9585	0.9597	0.9307
12	05:10:41	3	0.1000	0.01731203237863482	0.019512061029672623	0.9554	0.9633	0.9593	0.9299
13	05:14:23	0	0.1000	0.01683494355984492	0.019086280837655067	0.9676	0.9629	0.9653	0.9402
14	05:18:09	1	0.1000	0.015649951305221375	0.018871044740080833	0.9597	0.9647	0.9622	0.9336
15	05:21:51	2	0.1000	0.014944981674964795	0.01795809157192707	0.9635	0.9657	0.9646	0.938
16	05:25:33	3	0.1000	0.014215128791080988	0.018844496458768845	0.959	0.971	0.965	0.9376
17	05:29:14	0	0.1000	0.01378551722391848	0.01876184344291687	0.9638	0.9678	0.9658	0.9396
18	05:33:00	1	0.1000	0.013331139915200676	0.019727148115634918	0.9644	0.9633	0.9639	0.9382
19	05:36:42	0	0.1000	0.012814756889709726	0.018710488453507423	0.9636	0.9679	0.9658	0.9404
20	05:40:27	1	0.1000	0.012170811469531834	0.020583972334861755	0.9529	0.9669	0.9599	0.9296
21	05:44:09	0	0.1000	0.011337577094220477	0.018260415643453598	0.9632	0.9698	0.9665	0.9406
22	05:47:53	0	0.1000	0.011040642216230908	0.01824765093624592	0.9644	0.9717	0.9681	0.9436
23	05:51:38	1	0.1000	0.011383037064932386	0.018917014822363853	0.9586	0.9698	0.9642	0.9374
24	05:55:19	0	0.1000	0.011003437743674516	0.017324093729257584	0.9677	0.9703	0.969	0.9453
