EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	18:13:06	0	0.1000	0.13742515850157994	0.049432989209890366	0.8821	0.8874	0.8848	0.8046
2	18:17:37	0	0.1000	0.048462877441408106	0.037195999175310135	0.9224	0.9121	0.9172	0.858
3	18:23:08	0	0.1000	0.03508797160581787	0.025983570143580437	0.9482	0.9367	0.9424	0.9001
4	18:28:12	0	0.1000	0.028935637330916426	0.022979972884058952	0.9519	0.9445	0.9482	0.9133
5	18:33:09	0	0.1000	0.024607311999996502	0.02021733485162258	0.955	0.9516	0.9533	0.9189
6	18:38:53	0	0.1000	0.022714786046881465	0.021912438794970512	0.9573	0.9543	0.9558	0.9256
7	18:43:55	0	0.1000	0.019975755599680386	0.019207332283258438	0.965	0.9588	0.9619	0.9343
8	18:48:30	1	0.1000	0.0186160151333142	0.02022465318441391	0.9624	0.9562	0.9593	0.931
9	18:53:03	2	0.1000	0.017437149722981292	0.018370911478996277	0.9561	0.9602	0.9581	0.9285
10	18:57:32	3	0.1000	0.016558585862270034	0.019254067912697792	0.9653	0.9538	0.9595	0.9291
11	19:02:03	0	0.1000	0.014870335041560627	0.017786266282200813	0.9661	0.9643	0.9652	0.9395
12	19:06:53	1	0.1000	0.013644729421802112	0.01760876178741455	0.964	0.9659	0.965	0.9395
13	19:12:19	2	0.1000	0.01291854802277591	0.01797555573284626	0.963	0.9636	0.9633	0.9371
14	19:18:07	0	0.1000	0.011779735811604714	0.01951972395181656	0.9677	0.9652	0.9664	0.9423
15	19:23:35	1	0.1000	0.010897904200216949	0.017837731167674065	0.9681	0.9617	0.9649	0.9413
16	19:28:07	2	0.1000	0.011006746846553762	0.017249884083867073	0.9655	0.966	0.9658	0.9415
17	19:32:37	0	0.1000	0.01069459030381816	0.019301142543554306	0.973	0.9619	0.9674	0.9443
18	19:37:13	0	0.1000	0.01010346404061748	0.017193162813782692	0.9701	0.9671	0.9686	0.9459
19	19:41:47	1	0.1000	0.009797023136795122	0.017620878294110298	0.9641	0.9664	0.9652	0.9411
20	19:46:19	0	0.1000	0.008918095388282997	0.01786721870303154	0.9716	0.9681	0.9699	0.947
21	19:50:53	1	0.1000	0.008878467294398756	0.017878731712698936	0.9724	0.9654	0.9689	0.9461
22	19:55:43	2	0.1000	0.008032290490457122	0.01813223399221897	0.9692	0.9697	0.9694	0.9474
23	20:01:35	3	0.1000	0.0075190481473894405	0.01884732022881508	0.9687	0.9667	0.9677	0.9455
24	20:07:21	0	0.1000	0.007600151458129913	0.018026497215032578	0.9699	0.9717	0.9708	0.9495
25	20:11:55	1	0.1000	0.007462242151571538	0.01829279586672783	0.966	0.9691	0.9676	0.9447
26	20:16:26	0	0.1000	0.007170076039718457	0.016714302822947502	0.973	0.9702	0.9716	0.9508
27	20:20:59	1	0.1000	0.006374117142286405	0.018301362171769142	0.9702	0.971	0.9706	0.9485
28	20:25:31	2	0.1000	0.00623591906530385	0.017795652151107788	0.9728	0.9691	0.971	0.9495
29	20:30:03	3	0.1000	0.006076828048509776	0.018107246607542038	0.966	0.9712	0.9686	0.9455
30	20:35:39	4	0.1000	0.005548039593861674	0.018230844289064407	0.968	0.9698	0.9689	0.9463
