EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	01:44:27	4	0.0000	1.5881270590411722	0.13065780699253082	0.8038	0.83	0.8167	0.7099
2	01:51:33	4	0.0000	0.31157412517828825	0.05131646245718002	0.8976	0.92	0.9087	0.8477
3	01:58:41	4	0.0000	0.26538127447325155	0.03659363090991974	0.938	0.9498	0.9439	0.903
4	02:05:48	4	0.0000	0.2500643961421378	0.03011794202029705	0.9459	0.9607	0.9532	0.9196
5	02:12:56	4	0.0000	0.2423104446971636	0.030444281175732613	0.943	0.9647	0.9537	0.9201
6	02:20:02	4	0.0000	0.2357488025167183	0.027956239879131317	0.9622	0.969	0.9656	0.9398
7	02:27:09	4	0.0000	0.23129973590290767	0.02777097187936306	0.9618	0.9735	0.9676	0.9435
8	02:34:15	4	0.0000	0.23188544740296077	0.028291597962379456	0.9603	0.9717	0.966	0.9403
9	02:41:21	4	0.0000	0.2242576149787425	0.030942538753151894	0.9628	0.9695	0.9662	0.9397
10	02:48:24	4	0.0000	0.22068631578026632	0.029799072071909904	0.966	0.9735	0.9697	0.9464
11	02:55:32	4	0.0000	0.22210928324935572	0.030451593920588493	0.9683	0.9752	0.9717	0.9504
12	03:02:41	4	0.0000	0.220756670728321	0.031773217022418976	0.9663	0.9747	0.9705	0.9474
13	03:09:46	4	0.0000	0.22242161282185785	0.03313510864973068	0.9614	0.9738	0.9675	0.9415
14	03:16:49	4	0.0000	0.21783731902704465	0.031625889241695404	0.9661	0.9781	0.9721	0.9498
15	03:23:57	4	0.0000	0.21942414370792576	0.03148237243294716	0.9709	0.9774	0.9741	0.9544
16	03:31:03	4	0.0000	0.21959628283954066	0.03213680535554886	0.9701	0.9741	0.9721	0.9509
17	03:38:10	4	0.0000	0.21571907988508654	0.03190556541085243	0.9672	0.976	0.9716	0.9502
18	03:45:13	4	0.0000	0.2155532507388102	0.03240934759378433	0.9644	0.9753	0.9698	0.9466
19	03:52:19	4	0.0000	0.21362934247075982	0.03348415717482567	0.9691	0.9747	0.9719	0.9499
20	03:59:23	4	0.0000	0.2145409484308705	0.03422531113028526	0.9697	0.9748	0.9722	0.9506
21	04:06:29	4	0.0000	0.21181587708472124	0.034237682819366455	0.9688	0.9755	0.9722	0.9503
22	04:13:32	4	0.0000	0.2119804878733529	0.03469414263963699	0.9671	0.9736	0.9704	0.947
23	04:20:37	4	0.0000	0.2125238735717533	0.03399725630879402	0.9702	0.9762	0.9732	0.9518
24	04:27:42	4	0.0000	0.21347794093178463	0.03630132973194122	0.9684	0.9762	0.9723	0.9505
25	04:34:45	4	0.0000	0.2111258257389745	0.03699382394552231	0.9694	0.9766	0.9729	0.9519
26	04:41:51	4	0.0000	0.21082721897582346	0.03782548010349274	0.9707	0.9766	0.9736	0.9534
27	04:48:55	4	0.0000	0.21087555051744292	0.03862757608294487	0.9695	0.9759	0.9727	0.9517
28	04:56:00	4	0.0000	0.20976842445271976	0.038142118602991104	0.9692	0.9752	0.9722	0.9509
29	05:03:05	4	0.0000	0.20887634255516535	0.037844713777303696	0.969	0.9747	0.9718	0.9493
30	05:10:09	4	0.0000	0.20724488646701464	0.03715606778860092	0.969	0.976	0.9725	0.9513
31	05:17:14	4	0.0000	0.20910073076472038	0.03710342198610306	0.9672	0.9753	0.9712	0.9492
32	05:24:20	4	0.0000	0.21055796627371046	0.03754867985844612	0.9677	0.9762	0.9719	0.9503
33	05:31:24	4	0.0000	0.2113737163723726	0.03931985795497894	0.9718	0.9755	0.9737	0.9533
34	05:38:29	4	0.0000	0.20848485072227238	0.039183083921670914	0.9697	0.9755	0.9726	0.9517
35	05:45:35	4	0.0000	0.20681896760978544	0.038483791053295135	0.9678	0.9753	0.9716	0.9501
36	05:52:40	4	0.0000	0.2076127054635936	0.038001298904418945	0.9665	0.976	0.9713	0.9489
37	05:59:46	4	0.0000	0.20804161645761032	0.03980172798037529	0.9673	0.975	0.9712	0.9492
38	06:06:50	4	0.0000	0.21178457093074163	0.04004567861557007	0.9687	0.9752	0.9719	0.9506
39	06:13:57	4	0.0000	0.2081628441521794	0.04064522683620453	0.9697	0.9753	0.9725	0.9514
40	06:21:02	4	0.0000	0.20715740788419296	0.040677234530448914	0.9695	0.975	0.9722	0.9512
