EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	08:11:14	4	0.0000	3.1167125421654283	0.6546249389648438	0.0	0.0	0.0	0.0
2	08:12:08	4	0.0000	0.695000605155947	0.31446439027786255	0.2943	0.2007	0.2386	0.1517
3	08:13:02	4	0.0000	0.5209400627737394	0.21078895032405853	0.5574	0.5697	0.5635	0.4339
4	08:13:58	4	0.0000	0.4488574040104353	0.15875659883022308	0.7772	0.801	0.7889	0.6662
5	08:14:55	4	0.0000	0.3988418982304403	0.12792298197746277	0.7994	0.8401	0.8192	0.7118
6	08:15:51	4	0.0000	0.37536462087927963	0.1123330295085907	0.8081	0.8452	0.8263	0.7203
7	08:16:48	4	0.0000	0.35911224314954227	0.10195083171129227	0.8564	0.8724	0.8644	0.7773
8	08:17:45	4	0.0000	0.3377451711551355	0.09725409001111984	0.8735	0.881	0.8772	0.7957
9	08:18:40	4	0.0000	0.33201283541030685	0.09401314705610275	0.8689	0.8793	0.874	0.7905
10	08:19:33	4	0.0000	0.3361226761591809	0.09285154938697815	0.8773	0.8878	0.8825	0.8043
