EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	14:38:01	4	0.0000	1.6311962770262725	0.1480223685503006	0.798	0.8323	0.8148	0.7077
2	14:45:17	4	0.0000	0.32982010075111057	0.06031970679759979	0.8909	0.9133	0.9019	0.8364
3	14:52:42	4	0.0000	0.2686529862602057	0.041734784841537476	0.9193	0.9423	0.9306	0.8826
4	15:00:05	4	0.0000	0.25373422503338355	0.032717883586883545	0.9389	0.9564	0.9476	0.9091
5	15:07:28	4	0.0000	0.2441298781889058	0.028417877852916718	0.9501	0.9657	0.9579	0.9264
6	15:14:49	4	0.0000	0.24032152012802047	0.028817860409617424	0.9524	0.9698	0.9611	0.9327
7	15:22:13	4	0.0000	0.23605411121855088	0.02786894515156746	0.9621	0.9712	0.9666	0.9414
8	15:29:35	4	0.0000	0.22763715238387278	0.02690071240067482	0.9612	0.9738	0.9675	0.9426
9	15:36:58	4	0.0000	0.23063815528352832	0.02960006520152092	0.9638	0.9722	0.968	0.9439
10	15:44:20	4	0.0000	0.22428769794096118	0.02880937047302723	0.9624	0.9748	0.9686	0.9434
11	15:51:44	4	0.0000	0.22781297790231064	0.02940770424902439	0.9649	0.9748	0.9698	0.946
12	15:59:08	4	0.0000	0.22345025625452095	0.03093055449426174	0.9664	0.9717	0.9691	0.9452
13	16:06:24	4	0.0000	0.22133769799390993	0.03160492330789566	0.9635	0.9726	0.968	0.9428
14	16:13:38	4	0.0000	0.22317857965794388	0.03242998197674751	0.9679	0.9726	0.9702	0.9478
15	16:21:01	4	0.0000	0.22092463589249264	0.031669847667217255	0.966	0.9753	0.9707	0.9476
16	16:28:25	4	0.0000	0.2186656298853233	0.033690035343170166	0.9693	0.9743	0.9718	0.9501
17	16:35:50	4	0.0000	0.21748731976139327	0.03338336944580078	0.9661	0.9738	0.97	0.9461
18	16:43:06	4	0.0000	0.21763786882216415	0.03577391058206558	0.9678	0.9747	0.9712	0.9477
19	16:50:20	4	0.0000	0.21609832568462733	0.034349143505096436	0.9668	0.9748	0.9708	0.948
20	16:57:35	4	0.0000	0.2122204948354783	0.038751740008592606	0.9698	0.9755	0.9727	0.9506
21	17:04:59	4	0.0000	0.21574113625803318	0.035542454570531845	0.967	0.9757	0.9713	0.9479
22	17:12:13	4	0.0000	0.21358843322796423	0.0348016694188118	0.9666	0.9766	0.9715	0.9494
23	17:19:28	4	0.0000	0.21375728691183377	0.03664853051304817	0.9664	0.9729	0.9697	0.9454
24	17:26:41	4	0.0000	0.21513178280144624	0.03687803074717522	0.9676	0.9743	0.971	0.9477
25	17:33:57	4	0.0000	0.2139765877247813	0.0389336496591568	0.9682	0.9747	0.9714	0.9485
26	17:41:11	4	0.0000	0.21216780922672746	0.03722994402050972	0.967	0.9747	0.9708	0.9482
27	17:48:25	4	0.0000	0.21314673571979992	0.03703794628381729	0.9675	0.9745	0.971	0.9485
28	17:55:41	4	0.0000	0.21503526462241612	0.037820592522621155	0.965	0.975	0.97	0.9465
29	18:02:57	4	0.0000	0.20977548110716956	0.03824179247021675	0.968	0.9743	0.9711	0.9486
30	18:10:10	4	0.0000	0.20754319885683253	0.038190729916095734	0.9673	0.9743	0.9708	0.9482
31	18:17:24	4	0.0000	0.211339383562342	0.03855585306882858	0.9662	0.9747	0.9704	0.9479
32	18:24:35	4	0.0000	0.20770190116091553	0.03749196231365204	0.9653	0.9743	0.9698	0.9467
33	18:31:47	4	0.0000	0.21274233317504476	0.03925301507115364	0.9676	0.9736	0.9706	0.9486
34	18:38:57	4	0.0000	0.2075723025974157	0.039795421063899994	0.9683	0.9743	0.9713	0.9496
35	18:46:09	4	0.0000	0.21000548910325392	0.04001166298985481	0.9678	0.974	0.9709	0.9489
36	18:53:21	4	0.0000	0.21216189170257888	0.039514701813459396	0.9671	0.974	0.9705	0.9485
37	19:00:33	4	0.0000	0.20925043376069566	0.040031518787145615	0.9673	0.9743	0.9708	0.9485
38	19:07:45	4	0.0000	0.2115225137577042	0.04044714197516441	0.9685	0.9755	0.972	0.9506
39	19:14:56	4	0.0000	0.20938230318231799	0.04022205248475075	0.9685	0.9752	0.9718	0.9503
40	19:22:07	4	0.0000	0.21069607077809005	0.040449559688568115	0.9687	0.9748	0.9717	0.9503
