EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	10:16:52	4	0.0000	3.4287414543844466	0.6782861948013306	0.0	0.0	0.0	0.0
2	10:30:42	4	0.0000	0.7247417223267322	0.3023218512535095	0.4512	0.4249	0.4377	0.3052
3	10:44:35	4	0.0000	0.48357959600205713	0.14051683247089386	0.8281	0.8485	0.8381	0.7387
4	10:58:30	4	0.0000	0.3599870343909633	0.0779753029346466	0.841	0.8811	0.8606	0.7743
5	11:12:24	4	0.0000	0.30277799101821107	0.05917889624834061	0.8844	0.9142	0.899	0.8328
6	11:26:14	4	0.0000	0.2803753373468316	0.050782546401023865	0.8985	0.9295	0.9137	0.8553
7	11:40:10	4	0.0000	0.26722488314260096	0.04290897399187088	0.9211	0.9417	0.9313	0.8857
8	11:54:07	4	0.0000	0.2607088834086278	0.03793276101350784	0.9291	0.9481	0.9385	0.8955
9	12:08:01	4	0.0000	0.250250347687179	0.03473656252026558	0.9371	0.9554	0.9461	0.9067
10	12:21:52	4	0.0000	0.24287469193107725	0.03162234649062157	0.9497	0.9636	0.9566	0.9247
11	12:40:48	4	0.0000	0.24003504753068777	0.028237048536539078	0.9555	0.9695	0.9624	0.9355
12	13:04:24	4	0.0000	0.2380250211308708	0.027794547379016876	0.9575	0.971	0.9642	0.9382
13	13:27:57	4	0.0000	0.23427694622901393	0.02731984667479992	0.966	0.9733	0.9696	0.9472
14	13:41:48	4	0.0000	0.22888567020195902	0.03056839294731617	0.9498	0.969	0.9593	0.9286
15	13:55:34	4	0.0000	0.22842731124811225	0.029412133619189262	0.9633	0.9724	0.9678	0.9428
16	14:09:23	4	0.0000	0.22947413192053764	0.030650993809103966	0.9666	0.9721	0.9693	0.945
17	14:23:08	4	0.0000	0.22644477611596867	0.030033286660909653	0.9649	0.9717	0.9683	0.9437
18	14:36:46	4	0.0000	0.2228578939424234	0.031337637454271317	0.9698	0.9738	0.9718	0.9496
19	14:50:34	4	0.0000	0.21948555637858327	0.030076805502176285	0.9694	0.9766	0.9729	0.951
20	15:04:26	4	0.0000	0.2169949804983953	0.03080623969435692	0.9646	0.9736	0.9691	0.9437
21	15:18:05	4	0.0000	0.22068330317643506	0.030962422490119934	0.9652	0.9743	0.9697	0.9452
22	15:31:44	4	0.0000	0.2155878527515878	0.03272254019975662	0.969	0.9752	0.9721	0.9496
23	15:45:26	4	0.0000	0.2187355680020254	0.03357147052884102	0.9681	0.9767	0.9724	0.9499
24	15:59:06	4	0.0000	0.21885804361654046	0.036311037838459015	0.969	0.9707	0.9699	0.9456
25	16:12:41	4	0.0000	0.20872699467218456	0.034011755138635635	0.968	0.9738	0.9709	0.9481
26	16:26:23	4	0.0000	0.2133174203297535	0.03664199635386467	0.9673	0.975	0.9712	0.9479
27	16:40:01	4	0.0000	0.21235579201511243	0.036996494978666306	0.9631	0.9752	0.9691	0.9441
28	16:53:43	4	0.0000	0.21263713862535236	0.037378061562776566	0.9666	0.9729	0.9698	0.9448
29	17:07:23	4	0.0000	0.20576602171765374	0.038176652044057846	0.963	0.9729	0.9679	0.9415
30	17:21:04	4	0.0000	0.2095912275549757	0.03726901113986969	0.9686	0.9745	0.9716	0.9488
31	17:34:41	4	0.0000	0.20783646216295776	0.03929075226187706	0.9734	0.9729	0.9732	0.9521
32	17:48:35	4	0.0000	0.20710371561802332	0.03679912909865379	0.9646	0.9776	0.9711	0.9483
33	18:02:19	4	0.0000	0.20638880690308767	0.03879017010331154	0.9717	0.9752	0.9734	0.9525
34	18:16:05	4	0.0000	0.20529873419821323	0.03854932636022568	0.9678	0.9735	0.9706	0.9478
35	18:29:47	4	0.0000	0.20480697621530264	0.038274336606264114	0.9693	0.9733	0.9713	0.9492
36	18:43:25	4	0.0000	0.20347878814625076	0.03675059601664543	0.9682	0.9769	0.9725	0.951
37	18:57:12	4	0.0000	0.20242972671305912	0.038755547255277634	0.9714	0.9733	0.9724	0.9507
38	19:10:53	4	0.0000	0.20151120213706974	0.03783540800213814	0.9685	0.9757	0.9721	0.9503
39	19:24:36	4	0.0000	0.19987727080503295	0.03918255865573883	0.9703	0.9743	0.9723	0.9509
40	19:38:21	4	0.0000	0.19970949801982413	0.039236050099134445	0.9699	0.9772	0.9736	0.9526
41	19:52:12	4	0.0000	0.19972701107935684	0.042723819613456726	0.9709	0.9735	0.9722	0.9502
42	20:05:52	4	0.0000	0.19644662911764763	0.04130272567272186	0.9683	0.9733	0.9708	0.9473
43	20:19:35	4	0.0000	0.19716807944433307	0.04276726767420769	0.9728	0.9726	0.9727	0.9505
44	20:33:15	4	0.0000	0.19654400492069543	0.0429411381483078	0.9699	0.9722	0.9711	0.949
45	20:46:59	4	0.0000	0.19336280290503186	0.040623363107442856	0.9707	0.975	0.9728	0.9522
46	21:00:44	4	0.0000	0.19223935331842212	0.03951138257980347	0.9692	0.9759	0.9725	0.9511
47	21:14:25	4	0.0000	0.19401036962487073	0.04330158606171608	0.9691	0.9736	0.9714	0.9494
48	21:28:06	4	0.0000	0.19433971928177224	0.04440516605973244	0.9684	0.9729	0.9707	0.9483
49	21:41:43	4	0.0000	0.19506165468136877	0.04548854008316994	0.9709	0.9712	0.971	0.9496
50	21:55:24	4	0.0000	0.19358747250563707	0.04576919972896576	0.971	0.9741	0.9725	0.9521
51	22:09:12	4	0.0000	0.18734175574789075	0.043920524418354034	0.971	0.975	0.973	0.9522
52	22:22:53	4	0.0000	0.18951868102181457	0.04497511312365532	0.9679	0.9733	0.9706	0.9475
53	22:36:40	4	0.0000	0.19123878081973447	0.04557234048843384	0.9708	0.9731	0.9719	0.9502
54	22:50:23	4	0.0000	0.18672608048644973	0.04588187113404274	0.9661	0.9719	0.969	0.9447
55	23:04:04	4	0.0000	0.18990146585131956	0.04471693933010101	0.9678	0.9738	0.9708	0.9481
56	23:17:45	4	0.0000	0.19085476080801994	0.044214632362127304	0.9673	0.9745	0.9709	0.948
57	23:31:30	4	0.0000	0.1898887894092778	0.043811071664094925	0.9688	0.9745	0.9716	0.9499
58	23:45:21	4	0.0000	0.18851528789512562	0.04377373680472374	0.9688	0.9738	0.9713	0.9491
59	23:59:02	4	0.0000	0.18703415844456633	0.043727580457925797	0.9691	0.9747	0.9719	0.9499
60	00:12:45	4	0.0000	0.18678393897056855	0.047811541706323624	0.9681	0.9721	0.9701	0.9468
