EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	09:08:22	4	0.0000	1.705901213940846	0.22015409171581268	0.6179	0.677	0.6461	0.5052
2	09:54:17	4	0.0000	0.37885274247098766	0.07128073275089264	0.7984	0.8523	0.8245	0.7185
3	10:40:44	4	0.0000	0.28855408884698613	0.05424628034234047	0.8539	0.904	0.8782	0.7999
4	11:27:09	4	0.0000	0.2672146265235075	0.04139366000890732	0.9111	0.9378	0.9242	0.869
5	12:13:24	4	0.0000	0.25041927113879514	0.03654194995760918	0.9511	0.9595	0.9553	0.9227
6	13:00:06	4	0.0000	0.24502219898088035	0.032471854239702225	0.954	0.9721	0.9629	0.9336
7	13:46:21	4	0.0000	0.2466389633197026	0.03435579314827919	0.9612	0.9681	0.9646	0.9365
8	14:32:46	4	0.0000	0.23769204436892089	0.03057737462222576	0.9595	0.9731	0.9663	0.9397
9	15:18:57	4	0.0000	0.2363404880003911	0.03514343127608299	0.9624	0.971	0.9667	0.9393
10	16:05:19	4	0.0000	0.23337363634985653	0.03458813205361366	0.9644	0.9747	0.9695	0.9439
11	16:51:37	4	0.0000	0.2336612709947461	0.03183671832084656	0.9681	0.9769	0.9725	0.9494
12	17:38:13	4	0.0000	0.22450026095299294	0.034839317202568054	0.9588	0.9795	0.969	0.9431
13	18:24:07	4	0.0000	0.22755102998911383	0.03511950746178627	0.9677	0.9767	0.9722	0.9496
14	19:09:50	4	0.0000	0.23052012314317138	0.03520858660340309	0.9656	0.9772	0.9714	0.9482
15	19:55:57	4	0.0000	0.2231104157652855	0.038860250264406204	0.974	0.9745	0.9742	0.9526
16	20:42:17	4	0.0000	0.22136978277517175	0.034232061356306076	0.9694	0.9788	0.9741	0.954
17	21:28:20	4	0.0000	0.22129550034183335	0.037889912724494934	0.9695	0.9757	0.9726	0.9503
18	22:14:11	4	0.0000	0.2172119137304613	0.03648729994893074	0.9688	0.9783	0.9735	0.9528
19	23:00:16	4	0.0000	0.21755971554927103	0.03589833155274391	0.9713	0.979	0.9751	0.9551
20	23:46:39	4	0.0000	0.22073448782641075	0.03709939122200012	0.9719	0.9779	0.9749	0.9546
21	00:32:28	4	0.0000	0.21671144523691063	0.03551744669675827	0.9733	0.9791	0.9762	0.9567
22	01:18:55	4	0.0000	0.21729510422692844	0.03778297081589699	0.972	0.9767	0.9744	0.9537
23	02:04:52	4	0.0000	0.21595623498817745	0.039468228816986084	0.9704	0.9733	0.9719	0.9484
24	02:50:59	4	0.0000	0.21517198620263547	0.03406090289354324	0.9736	0.9803	0.977	0.9595
25	03:37:32	4	0.0000	0.21537793700298027	0.03626019135117531	0.9702	0.9774	0.9738	0.9528
26	04:23:45	4	0.0000	0.2176755581642706	0.037918705493211746	0.9727	0.9767	0.9747	0.9548
27	05:09:59	4	0.0000	0.2098374565706423	0.03742002323269844	0.9744	0.9786	0.9765	0.9578
28	05:55:56	4	0.0000	0.21272905794231006	0.03936390578746796	0.9721	0.9785	0.9753	0.9559
29	06:41:54	4	0.0000	0.21296587249887586	0.04156726598739624	0.9712	0.9772	0.9742	0.9536
30	07:27:50	4	0.0000	0.21259157275892185	0.03897550329566002	0.9729	0.9785	0.9757	0.9567
31	08:13:49	4	0.0000	0.2136514642466983	0.04019349813461304	0.9727	0.9778	0.9752	0.9557
32	09:00:01	4	0.0000	0.21448293120991557	0.037762705236673355	0.9716	0.9798	0.9757	0.9563
33	09:46:11	4	0.0000	0.21384134514566575	0.03868349641561508	0.9718	0.9795	0.9756	0.9558
34	10:32:18	4	0.0000	0.2102192831488243	0.03908322751522064	0.9726	0.9786	0.9756	0.9564
35	11:18:19	4	0.0000	0.21018267801072946	0.03976050391793251	0.9728	0.9785	0.9756	0.9564
36	12:04:34	4	0.0000	0.21199026114758265	0.03978428244590759	0.9724	0.9781	0.9752	0.9557
37	12:50:41	4	0.0000	0.21262751551282952	0.04001642018556595	0.9721	0.9781	0.9751	0.9555
38	13:36:31	4	0.0000	0.2105457118290525	0.040138933807611465	0.9716	0.9776	0.9746	0.9546
39	14:22:24	4	0.0000	0.2109831047725906	0.04056908190250397	0.9722	0.9778	0.975	0.9552
40	15:08:36	4	0.0000	0.21043099974750326	0.04051869735121727	0.9719	0.9778	0.9748	0.9549
