EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	11:58:44	0	0.1000	0.22994834016695218	0.06378834694623947	0.8538	0.8716	0.8626	0.7679
2	12:00:56	0	0.1000	0.06600218677213807	0.042141180485486984	0.8921	0.9067	0.8994	0.8242
3	12:03:18	0	0.1000	0.04714255468828138	0.03513515368103981	0.9196	0.9214	0.9205	0.8611
4	12:05:41	0	0.1000	0.03983586159691811	0.030971020460128784	0.9363	0.9278	0.932	0.8813
5	12:08:04	0	0.1000	0.03554953404258218	0.027586154639720917	0.9354	0.9405	0.9379	0.8921
6	12:10:28	0	0.1000	0.030294257539604477	0.02434937097132206	0.9426	0.9435	0.9431	0.9011
7	12:12:50	0	0.1000	0.02761368674210326	0.02331310510635376	0.9503	0.9521	0.9512	0.9135
8	12:15:13	0	0.1000	0.024717907610360614	0.021591661497950554	0.9503	0.9535	0.9519	0.9142
9	12:17:36	1	0.1000	0.02243874528669099	0.020391786471009254	0.9471	0.9541	0.9506	0.9137
10	12:19:47	0	0.1000	0.022408179556468497	0.020393602550029755	0.9535	0.9554	0.9544	0.9188
11	12:22:12	0	0.1000	0.02103798189775362	0.023110026493668556	0.9616	0.95	0.9558	0.9205
12	12:24:34	1	0.1000	0.0197696632473689	0.02162070944905281	0.9546	0.9524	0.9535	0.9184
13	12:26:47	0	0.1000	0.01949340069584271	0.020394636318087578	0.9575	0.9595	0.9585	0.9254
14	12:29:12	1	0.1000	0.018935037247794512	0.019966762512922287	0.9561	0.9569	0.9565	0.9221
15	12:31:25	2	0.1000	0.017856322261032863	0.019292350858449936	0.9574	0.9579	0.9577	0.9242
16	12:33:37	0	0.1000	0.017072764139846642	0.018172722309827805	0.959	0.959	0.959	0.927
17	12:36:00	0	0.1000	0.015724319845425334	0.018605438992381096	0.9643	0.9554	0.9598	0.9275
18	12:38:24	1	0.1000	0.01542964935114513	0.01803360879421234	0.9586	0.9583	0.9584	0.9257
19	12:40:35	2	0.1000	0.016002411402052937	0.019565826281905174	0.9592	0.9574	0.9583	0.9252
20	12:42:49	0	0.1000	0.01484312510283374	0.018140142783522606	0.9646	0.9633	0.9639	0.9338
21	12:45:11	1	0.1000	0.014301605452502034	0.020011302083730698	0.9619	0.9624	0.9622	0.9321
22	12:47:26	2	0.1000	0.013809832261474057	0.017888393253087997	0.9601	0.9621	0.9611	0.9317
23	12:49:38	3	0.1000	0.013932100742134145	0.019210340455174446	0.9666	0.959	0.9628	0.9329
24	12:51:49	4	0.1000	0.013808081795364706	0.018927283585071564	0.9622	0.9602	0.9612	0.9314
25	12:54:01	0	0.0500	0.011670747607278572	0.017924627289175987	0.9665	0.9643	0.9654	0.9383
26	12:56:24	0	0.0500	0.011299274604365554	0.01875687763094902	0.9701	0.9622	0.9662	0.9394
27	12:58:48	0	0.0500	0.010330725521194904	0.01739491894841194	0.9664	0.9681	0.9673	0.9423
28	13:01:12	0	0.0500	0.010198599224266636	0.016952043399214745	0.9687	0.9698	0.9692	0.9451
29	13:03:34	1	0.0500	0.00944292952166364	0.01744530163705349	0.9662	0.9666	0.9664	0.9395
30	13:05:45	2	0.0500	0.00980999979113102	0.01730477064847946	0.9638	0.9691	0.9665	0.94
31	13:07:57	3	0.0500	0.009912957934188865	0.017328128218650818	0.9638	0.9679	0.9659	0.9396
32	13:10:05	4	0.0500	0.008891358349922251	0.017752977088093758	0.967	0.9659	0.9665	0.9404
33	13:12:16	1	0.0250	0.009071263584592863	0.017847098410129547	0.9666	0.9664	0.9665	0.94
34	13:14:26	2	0.0250	0.008573985732505902	0.01769687794148922	0.9674	0.9671	0.9672	0.9413
35	13:16:39	3	0.0250	0.007768924451159557	0.01748819276690483	0.968	0.9686	0.9683	0.9433
36	13:18:52	4	0.0250	0.007475252008006649	0.01773255318403244	0.966	0.9662	0.9661	0.9395
37	13:21:04	1	0.0125	0.007729425766634986	0.017710916697978973	0.9679	0.9676	0.9678	0.9423
38	13:23:16	2	0.0125	0.007389757251264605	0.01763777807354927	0.9669	0.9671	0.967	0.9411
